League,Squad,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,PlSqu
Argentine Primera División,Lanus,Elias Brito,ar ARG,DF,19-303,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Elias BritoLanus
Argentine Primera División,Lanus,Jeremias Chavero,ar ARG,FW,19-006,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Jeremias ChaveroLanus
Argentine Primera División,Lanus,Opponent Total,,,27.8,16.0,11,165,53,32.1,10.31,3.31,0.06,0.19,21.2,6.0,1,3,16.0,13.7,0.08,-5.0,-3.7,Opponent TotalLanus
Argentine Primera División,Newells Old Boys,Mateo Silvetti,ar ARG,"FW,MF",19-142,12.1,2,31,13,41.9,2.56,1.07,0.06,0.15,19.7,0.0,0,0,2.4,2.4,0.08,-0.4,-0.4,Mateo SilvettiNewells Old Boys
Argentine Primera División,Newells Old Boys,Keylor Navas,cr CRC,GK,38-172,14.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Keylor NavasNewells Old Boys
Argentine Primera División,Newells Old Boys,Ever Banega,ar ARG,MF,36-341,13.8,1,13,3,23.1,0.94,0.22,0.08,0.33,29.8,7.0,0,1,1.5,0.7,0.05,-0.5,0.3,Ever BanegaNewells Old Boys
Argentine Primera División,Newells Old Boys,Alejo Montero,ar ARG,DF,27-031,12.1,0,4,0,0.0,0.33,0.0,0.0,,20.4,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Alejo MonteroNewells Old Boys
Argentine Primera División,Newells Old Boys,Tomas Jacob,ar ARG,"DF,MF",21-046,11.6,0,7,3,42.9,0.6,0.26,0.0,0.0,20.6,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Tomas JacobNewells Old Boys
Argentine Primera División,Newells Old Boys,Luciano Lollo,ar ARG,DF,38-068,11.2,2,6,3,50.0,0.54,0.27,0.33,0.67,11.6,0.0,0,0,0.4,0.4,0.06,1.6,1.6,Luciano LolloNewells Old Boys
Argentine Primera División,Newells Old Boys,Saul Salcedo,py PAR,DF,27-280,10.3,0,9,1,11.1,0.87,0.1,0.0,0.0,13.8,0.0,0,0,1.0,1.0,0.11,-1.0,-1.0,Saul SalcedoNewells Old Boys
Argentine Primera División,Newells Old Boys,Gonzalo Maroni,ar ARG,"MF,FW",26-079,10.0,1,18,4,22.2,1.81,0.4,0.06,0.25,19.7,1.0,0,0,1.7,1.7,0.09,-0.7,-0.7,Gonzalo MaroniNewells Old Boys
Argentine Primera División,Newells Old Boys,Victor Cuesta,ar ARG,DF,36-198,9.9,1,4,1,25.0,0.4,0.1,0.25,1.0,8.8,0.0,0,0,0.4,0.4,0.09,0.6,0.6,Victor CuestaNewells Old Boys
Argentine Primera División,Newells Old Boys,Luciano Ramon Herrera,ar ARG,"FW,MF",29-005,8.7,3,20,5,25.0,2.3,0.58,0.15,0.6,19.6,0.0,0,0,2.0,2.0,0.1,1.0,1.0,Luciano Ramon HerreraNewells Old Boys
Argentine Primera División,Newells Old Boys,Carlos Gonzalez Espinola,py PAR,FW,32-121,9.1,1,19,5,26.3,2.08,0.55,0.05,0.2,12.6,0.0,0,0,3.1,3.1,0.16,-2.1,-2.1,Carlos Gonzalez EspinolaNewells Old Boys
Argentine Primera División,Newells Old Boys,Luca Regiardo,ar ARG,MF,18-225,7.8,0,3,0,0.0,0.38,0.0,0.0,,25.3,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Luca RegiardoNewells Old Boys
Argentine Primera División,Newells Old Boys,Alejo Tabares,ar ARG,"DF,MF",23-350,6.9,0,8,3,37.5,1.15,0.43,0.0,0.0,23.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Alejo TabaresNewells Old Boys
Argentine Primera División,Newells Old Boys,Angelo Martino,ar ARG,"DF,MF",27-000,5.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Angelo MartinoNewells Old Boys
Argentine Primera División,Newells Old Boys,Fernando David Cardozo,py PAR,"MF,FW",24-117,5.4,0,6,1,16.7,1.1,0.18,0.0,0.0,21.2,0.0,0,0,0.7,0.7,0.12,-0.7,-0.7,Fernando David CardozoNewells Old Boys
Argentine Primera División,Newells Old Boys,David Sotelo,ar ARG,MF,21-310,5.0,0,7,4,57.1,1.4,0.8,0.0,0.0,24.2,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,David SoteloNewells Old Boys
Argentine Primera División,Newells Old Boys,Juan Manuel Garcia,ar ARG,"FW,MF",32-203,4.9,0,9,1,11.1,1.85,0.21,0.0,0.0,16.8,0.0,0,1,1.6,0.8,0.09,-1.6,-0.8,Juan Manuel GarciaNewells Old Boys
Argentine Primera División,Newells Old Boys,Luca Sosa,ar ARG,DF,30-359,2.7,0,1,1,100.0,0.36,0.36,0.0,0.0,23.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Luca SosaNewells Old Boys
Argentine Primera División,Newells Old Boys,Nazareno Funez,ar ARG,"FW,DF",24-003,2.6,0,11,5,45.5,4.25,1.93,0.0,0.0,15.4,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Nazareno FunezNewells Old Boys
Argentine Primera División,Newells Old Boys,Josue Reinatti,ar ARG,GK,22-003,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Josue ReinattiNewells Old Boys
Argentine Primera División,Newells Old Boys,Juan Ignacio Mendez,ar ARG,"MF,DF",28-038,1.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Juan Ignacio MendezNewells Old Boys
Argentine Primera División,Newells Old Boys,Martin Luciano,ar ARG,DF,21-179,1.8,0,3,2,66.7,1.65,1.1,0.0,0.0,11.7,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Martin LucianoNewells Old Boys
Argentine Primera División,Newells Old Boys,Joaquin Plaza,ar ARG,"FW,MF",20-317,0.8,0,2,0,0.0,2.47,0.0,0.0,,13.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Joaquin PlazaNewells Old Boys
Argentine Primera División,Newells Old Boys,Brian Calderara,ar ARG,DF,26-248,0.8,0,1,0,0.0,1.29,0.0,0.0,,31.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Brian CalderaraNewells Old Boys
Argentine Primera División,Newells Old Boys,Francisco Gonzalez,ar ARG,"FW,MF",24-060,0.7,0,2,1,50.0,3.0,1.5,0.0,0.0,18.0,1.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Francisco GonzalezNewells Old Boys
Argentine Primera División,Newells Old Boys,Giovani Chiaverano,ar ARG,"FW,MF",20-015,1.9,0,4,1,25.0,2.11,0.53,0.0,0.0,13.3,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Giovani ChiaveranoNewells Old Boys
Argentine Primera División,Newells Old Boys,Valentino Acuna,ar ARG,"FW,DF",19-129,1.1,1,3,1,33.3,2.78,0.93,0.33,1.0,16.2,0.0,0,0,0.4,0.4,0.14,0.6,0.6,Valentino AcunaNewells Old Boys
Argentine Primera División,Newells Old Boys,Fabricio Tirado,ar ARG,"MF,DF",20-260,0.7,0,2,1,50.0,2.86,1.43,0.0,0.0,26.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Fabricio TiradoNewells Old Boys
Argentine Primera División,Newells Old Boys,Thiago Gigena,ar ARG,"FW,MF",19-248,0.2,0,1,0,0.0,5.0,0.0,0.0,,11.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Thiago GigenaNewells Old Boys
Argentine Primera División,Newells Old Boys,Pablo Altamirano,ar ARG,MF,20-126,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Pablo AltamiranoNewells Old Boys
Argentine Primera División,Newells Old Boys,Opponent Total,,,27.8,16.0,14,220,77,35.0,13.75,4.81,0.06,0.17,19.6,4.0,1,2,19.0,17.4,0.08,-5.0,-4.4,Opponent TotalNewells Old Boys
Argentine Primera División,Defensa y Justicia,Enrique Bologna,ar ARG,GK,43-112,16.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Enrique BolognaDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Kevin Facundo Gutierrez,ar ARG,MF,28-002,13.6,0,16,4,25.0,1.18,0.29,0.0,0.0,28.5,2.0,0,0,0.5,0.5,0.03,-0.5,-0.5,Kevin Facundo GutierrezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Alexis Soto,ar ARG,DF,31-228,13.5,0,11,2,18.2,0.82,0.15,0.0,0.0,24.5,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Alexis SotoDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Ezequiel Cannavo,ar ARG,DF,22-358,12.4,1,9,3,33.3,0.72,0.24,0.11,0.33,11.7,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Ezequiel CannavoDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Emanuel Aguilera,ar ARG,DF,35-359,11.1,0,2,1,50.0,0.18,0.09,0.0,0.0,13.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Emanuel AguileraDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Aaron Nicolas Molinas,ar ARG,"MF,FW",24-307,10.4,2,14,5,35.7,1.35,0.48,0.14,0.4,22.9,0.0,0,0,0.9,0.9,0.06,1.1,1.1,Aaron Nicolas MolinasDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Cesar Perez,cl CHI,MF,22-188,9.6,1,12,3,25.0,1.25,0.31,0.08,0.33,16.5,0.0,0,0,0.9,0.9,0.07,0.1,0.1,Cesar PerezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Lucas Ferreira,uy URU,DF,24-354,11.5,1,4,1,25.0,0.35,0.09,0.25,1.0,26.2,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Lucas FerreiraDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Gaston Togni,ar ARG,FW,27-258,9.8,5,33,14,42.4,3.35,1.42,0.15,0.36,20.2,3.0,0,0,1.6,1.6,0.05,3.4,3.4,Gaston TogniDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Abiel Osorio,ar ARG,FW,22-357,9.4,2,26,5,19.2,2.78,0.53,0.08,0.4,15.5,0.0,0,0,3.0,3.0,0.12,-1.0,-1.0,Abiel OsorioDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Lucas Gonzalez,ar ARG,"FW,MF",25-002,5.8,0,3,2,66.7,0.52,0.35,0.0,0.0,28.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Lucas GonzalezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Francisco Gonzalez,ar ARG,"FW,MF",24-060,7.1,1,14,6,42.9,1.96,0.84,0.07,0.17,22.2,0.0,0,0,0.6,0.6,0.04,0.4,0.4,Francisco GonzalezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Juan Miritello,ar ARG,FW,26-117,6.0,4,15,7,46.7,2.51,1.17,0.27,0.57,12.7,0.0,0,1,3.4,2.6,0.17,0.6,1.4,Juan MiritelloDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Kevin Balanta,co COL,DF,28-038,4.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Kevin BalantaDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Matias Miranda,ar ARG,FW,25-031,2.9,1,4,1,25.0,1.38,0.34,0.25,1.0,17.0,0.0,0,0,0.4,0.4,0.11,0.6,0.6,Matias MirandaDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Benjamin Schamine,ar ARG,MF,21-224,4.8,0,4,0,0.0,0.84,0.0,0.0,,15.6,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Benjamin SchamineDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Rafael Marcelo Delgado,ar ARG,DF,35-143,4.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Rafael Marcelo DelgadoDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Matias Ramirez,ar ARG,FW,26-083,4.1,0,6,2,33.3,1.47,0.49,0.0,0.0,21.3,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matias RamirezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Maxi Gonzalez,ar ARG,MF,21-032,3.9,0,1,0,0.0,0.26,0.0,0.0,,13.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Maxi GonzalezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Tobias Rubio,ar ARG,DF,20-313,3.0,0,6,1,16.7,2.0,0.33,0.0,0.0,24.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Tobias RubioDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Damian Perez,ar ARG,DF,36-165,2.5,0,1,0,0.0,0.4,0.0,0.0,,12.4,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Damian PerezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,David Barbona,ar ARG,"MF,FW",30-103,2.6,0,6,6,100.0,2.34,2.34,0.0,0.0,28.2,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,David BarbonaDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Gaston Gonzalez,ar ARG,"FW,MF",23-343,1.9,0,1,1,100.0,0.54,0.54,0.0,0.0,8.9,0.0,0,0,0.5,0.5,0.23,-0.5,-0.5,Gaston GonzalezDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Nicolas Palavecino,ar ARG,"MF,FW",22-068,1.2,0,1,0,0.0,0.84,0.0,0.0,,24.9,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Nicolas PalavecinoDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Valentin Larralde,ar ARG,MF,24-202,1.1,0,1,0,0.0,0.87,0.0,0.0,,21.2,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Valentin LarraldeDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Agustin Sienra,ar ARG,DF,25-326,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Agustin SienraDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Santiago Sosa,ar ARG,MF,20-126,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Santiago SosaDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Luciano Ramon Herrera,ar ARG,FW,29-005,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Luciano Ramon HerreraDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Agustin Hausch,ar ARG,FW,22-015,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Agustin HauschDefensa y Justicia
Argentine Primera División,Defensa y Justicia,Opponent Total,,,27.3,16.0,22,197,71,36.0,12.31,4.44,0.11,0.3,18.2,6.0,1,1,20.0,19.2,0.1,2.0,1.8,Opponent TotalDefensa y Justicia
Argentine Primera División,Central Cordoba SdE,Alan Aguerre,ar ARG,GK,34-286,14.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Alan AguerreCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Lautaro Rivero,ar ARG,DF,21-216,14.0,2,11,4,36.4,0.79,0.29,0.18,0.5,11.3,0.0,0,0,0.4,0.4,0.04,1.6,1.6,Lautaro RiveroCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Jose Florentin,py PAR,MF,28-335,13.6,3,25,6,24.0,1.84,0.44,0.12,0.5,18.7,1.0,0,0,2.1,2.1,0.08,0.9,0.9,Jose FlorentinCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Leonardo Heredia,ar ARG,FW,29-145,11.6,5,19,12,63.2,1.64,1.03,0.21,0.33,16.9,0.0,1,2,6.2,4.7,0.24,-1.2,-0.7,Leonardo HerediaCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Luis Angulo,co COL,"FW,MF",21-074,11.0,1,18,10,55.6,1.64,0.91,0.06,0.1,14.2,0.0,0,0,3.3,3.3,0.18,-2.3,-2.3,Luis AnguloCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Jonathan Galvan,ar ARG,"DF,MF",32-345,10.0,0,6,0,0.0,0.6,0.0,0.0,,16.5,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Jonathan GalvanCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Ivan Gomez,ar ARG,MF,28-097,9.7,1,11,6,54.5,1.13,0.62,0.09,0.17,23.3,0.0,0,0,0.5,0.5,0.05,0.5,0.5,Ivan GomezCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Braian Cufre,ar ARG,DF,28-172,8.5,0,11,2,18.2,1.29,0.23,0.0,0.0,24.2,5.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Braian CufreCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Gaston Veron,ar ARG,"FW,MF",24-043,7.7,4,12,6,50.0,1.56,0.78,0.17,0.33,24.0,0.0,2,2,2.5,0.9,0.07,1.5,1.1,Gaston VeronCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Santiago Moyano,ar ARG,"DF,MF",27-255,8.5,0,1,1,100.0,0.12,0.12,0.0,0.0,10.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Santiago MoyanoCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Dylan Glaby,ar ARG,MF,29-059,6.7,0,1,1,100.0,0.15,0.15,0.0,0.0,9.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Dylan GlabyCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Matias Perello,ar ARG,"FW,MF",23-200,6.6,2,19,7,36.8,2.87,1.06,0.11,0.29,19.9,0.0,0,0,1.8,1.8,0.09,0.2,0.2,Matias PerelloCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Lucas Abascia,ar ARG,DF,29-177,5.8,0,2,0,0.0,0.34,0.0,0.0,,19.5,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,Lucas AbasciaCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Yuri Casermeiro,ar ARG,DF,23-085,5.0,0,3,1,33.3,0.6,0.2,0.0,0.0,11.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Yuri CasermeiroCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Leonardo Marchi,ar ARG,"DF,MF",28-261,4.7,0,1,1,100.0,0.21,0.21,0.0,0.0,23.1,1.0,0,0,0.0,0.0,0.03,0.0,0.0,Leonardo MarchiCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Ivan Pillud,ar ARG,"DF,MF",39-042,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Ivan PilludCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Nicolas Quagliata,uy URU,"MF,FW",26-000,4.8,0,8,1,12.5,1.66,0.21,0.0,0.0,23.4,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Nicolas QuagliataCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Fernando Martinez,ar ARG,"DF,MF",24-313,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Fernando MartinezCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Favio Cabral,ar ARG,FW,24-120,3.8,1,3,1,33.3,0.78,0.26,0.33,1.0,9.9,0.0,0,0,0.6,0.6,0.21,0.4,0.4,Favio CabralCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Sebastian Cristoforo,uy URU,"MF,FW",31-286,3.4,0,2,0,0.0,0.58,0.0,0.0,,20.7,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Sebastian CristoforoCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Nazareno Funez,ar ARG,FW,24-003,2.9,0,12,3,25.0,4.12,1.03,0.0,0.0,11.7,0.0,0,0,1.1,1.1,0.09,-1.1,-1.1,Nazareno FunezCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Facundo Mansilla,ar ARG,DF,26-098,2.0,0,1,0,0.0,0.5,0.0,0.0,,8.8,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Facundo MansillaCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Juan Zozaya,ar ARG,GK,23-359,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Juan ZozayaCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Gonzalo Trindade,ar ARG,"DF,MF",21-022,1.8,0,1,1,100.0,0.55,0.55,0.0,0.0,31.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Gonzalo TrindadeCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Diego Barrera,ar ARG,"MF,FW",20-348,3.8,1,8,2,25.0,2.12,0.53,0.13,0.5,17.3,0.0,0,0,0.9,0.9,0.11,0.1,0.1,Diego BarreraCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Franco Alfonso,ar ARG,"FW,MF",23-032,2.2,0,8,2,25.0,3.64,0.91,0.0,0.0,16.2,0.0,0,0,0.7,0.7,0.09,-0.7,-0.7,Franco AlfonsoCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,David Zalazar,ar ARG,"MF,FW",23-027,1.5,0,9,0,0.0,6.09,0.0,0.0,,30.3,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,David ZalazarCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Cristian Vega,ar ARG,"MF,FW",31-261,1.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Cristian VegaCentral Cordoba SdE
Argentine Primera División,Central Cordoba SdE,Opponent Total,,,27.7,16.0,21,177,53,29.9,11.06,3.31,0.11,0.36,18.4,6.0,2,2,19.0,17.7,0.1,2.0,1.3,Opponent TotalCentral Cordoba SdE
Argentine Primera División,Instituto,Fernando Alarcon,ar ARG,DF,30-354,16.0,0,9,2,22.2,0.56,0.12,0.0,0.0,10.9,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6,Fernando AlarconInstituto
Argentine Primera División,Instituto,Juan Franco Arrellaga,py PAR,DF,33-115,16.0,0,6,1,16.7,0.37,0.06,0.0,0.0,20.6,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Juan Franco ArrellagaInstituto
Argentine Primera División,Instituto,Manuel Roffo,ar ARG,GK,25-062,16.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Manuel RoffoInstituto
Argentine Primera División,Instituto,Alex Luna,ar ARG,"FW,MF",21-066,14.7,5,42,13,31.0,2.86,0.88,0.1,0.31,24.1,7.0,1,1,3.3,2.6,0.06,1.7,1.4,Alex LunaInstituto
Argentine Primera División,Instituto,Francis Mac Allister,ar ARG,MF,29-218,12.4,0,1,0,0.0,0.08,0.0,0.0,,31.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Francis Mac AllisterInstituto
Argentine Primera División,Instituto,Gaston Lodico,ar ARG,MF,27-008,12.2,4,8,5,62.5,0.66,0.41,0.5,0.8,24.4,0.0,0,0,1.0,1.0,0.13,3.0,3.0,Gaston LodicoInstituto
Argentine Primera División,Instituto,Lucas Rodriguez,ar ARG,DF,31-251,9.9,0,4,1,25.0,0.4,0.1,0.0,0.0,23.9,2.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Lucas RodriguezInstituto
Argentine Primera División,Instituto,Damian Batallini,ar ARG,"MF,FW",28-346,8.0,2,11,5,45.5,1.38,0.63,0.18,0.4,17.3,0.0,0,0,1.1,1.1,0.1,0.9,0.9,Damian BatalliniInstituto
Argentine Primera División,Instituto,Gonzalo Requena,ar ARG,DF,22-093,8.3,0,1,0,0.0,0.12,0.0,0.0,,10.5,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Gonzalo RequenaInstituto
Argentine Primera División,Instituto,Nicolas Zalazar,ar ARG,DF,28-127,7.7,1,8,1,12.5,1.04,0.13,0.13,1.0,24.0,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Nicolas ZalazarInstituto
Argentine Primera División,Instituto,Jonas Acevedo,ar ARG,"MF,FW",28-119,7.1,1,11,4,36.4,1.55,0.56,0.09,0.25,19.3,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,Jonas AcevedoInstituto
Argentine Primera División,Instituto,Elias Pereyra,ar ARG,DF,26-110,6.1,0,2,0,0.0,0.33,0.0,0.0,,15.8,0.0,0,0,0.3,0.3,0.13,-0.3,-0.3,Elias PereyraInstituto
Argentine Primera División,Instituto,Nicolas Cordero,ar ARG,FW,26-055,4.9,0,11,2,18.2,2.25,0.41,0.0,0.0,13.3,0.0,0,0,1.5,1.5,0.14,-1.5,-1.5,Nicolas CorderoInstituto
Argentine Primera División,Instituto,Damian Puebla,ar ARG,"MF,FW",22-263,6.7,1,11,1,9.1,1.64,0.15,0.09,1.0,16.9,1.0,0,0,0.9,0.9,0.08,0.1,0.1,Damian PueblaInstituto
Argentine Primera División,Instituto,Luca Klimowicz,ar ARG,"FW,MF",21-017,5.1,0,14,5,35.7,2.76,0.98,0.0,0.0,13.0,0.0,0,0,2.1,2.1,0.15,-2.1,-2.1,Luca KlimowiczInstituto
Argentine Primera División,Instituto,Matias Godoy,ar ARG,"MF,FW",23-146,4.5,0,8,0,0.0,1.77,0.0,0.0,,18.3,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matias GodoyInstituto
Argentine Primera División,Instituto,Facundo Suarez,ar ARG,FW,30-339,3.8,1,4,2,50.0,1.06,0.53,0.0,0.0,23.8,0.0,1,1,1.1,0.3,0.09,-0.1,-0.3,Facundo SuarezInstituto
Argentine Primera División,Instituto,Jeremias Lazaro,ar ARG,"FW,MF",20-342,4.7,0,6,3,50.0,1.28,0.64,0.0,0.0,20.6,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Jeremias LazaroInstituto
Argentine Primera División,Instituto,Stefano Moreyra,ar ARG,MF,23-259,4.6,0,4,0,0.0,0.87,0.0,0.0,,30.9,0.0,0,0,0.1,0.1,0.01,-0.1,-0.1,Stefano MoreyraInstituto
Argentine Primera División,Instituto,Franco Diaz,ar ARG,MF,24-281,2.9,0,7,2,28.6,2.43,0.69,0.0,0.0,13.5,0.0,0,0,1.3,1.3,0.18,-1.3,-1.3,Franco DiazInstituto
Argentine Primera División,Instituto,Jonathan Dellarossa,ar ARG,FW,25-138,1.9,0,5,2,40.0,2.66,1.07,0.0,0.0,16.3,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Jonathan DellarossaInstituto
Argentine Primera División,Instituto,Silvio Romero,ar ARG,FW,36-318,1.2,0,3,0,0.0,2.41,0.0,0.0,,14.6,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Silvio RomeroInstituto
Argentine Primera División,Instituto,Francesco Lo Celso,ar ARG,MF,25-092,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Francesco Lo CelsoInstituto
Argentine Primera División,Instituto,Matias Gallardo,ar ARG,"FW,MF",21-194,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matias GallardoInstituto
